Time,Section,Velocity
4355,367,5.172
4355,369,9.24
4355,370,10.008
4355,371,4.08
4355,372,5.172
4355,373,5.172
4355,390,-2.652
4355,391,-2.892
4355,392,-2.028
4355,399,2.352
4356,337,3.468
4356,338,-3.804
4356,339,2.148
4356,362,7.92
4356,363,7.968
4356,364,9.264
4356,365,-5.028
4356,366,5.724
4356,367,5.172
4356,369,9.096
4356,370,9.912
4356,371,4.08
4356,372,5.172
4356,373,5.172
4356,390,-2.604
4356,391,-2.808
4356,392,-2.016
4356,399,2.352
4361,337,3.456
4361,338,-3.696
4361,339,2.172
4361,362,7.848
4361,363,8.472
4361,364,8.844
4361,365,0.288
4361,366,5.724
4361,367,5.172
4361,369,10.164
4361,370,10.392
4361,371,4.068
4361,372,5.172
4361,373,5.172
4361,390,3.228
4361,391,-3.924
4361,392,-2.064
4361,399,2.352
4362,337,3.432
4362,338,-3.708
4362,339,2.16
4362,362,7.704
4362,363,8.232
4362,364,9.048
4362,365,-5.832
4362,366,5.724
4362,367,5.172
4362,369,9.552
4362,370,10.236
4362,371,4.08
4362,372,5.172
4362,373,5.172
4362,390,-2.844
4362,391,-3.264
4362,392,-2.04
4362,399,2.352
4363,337,3.42
4363,338,-3.708
4363,339,2.16
4363,362,7.668
4363,363,8.16
4363,364,9.108
4363,365,-5.604
4363,366,5.724
4363,367,5.172
4363,369,9.384
4363,370,10.14
4363,371,4.08
4363,372,5.172
4363,373,5.172
4363,390,-2.772
4363,391,-3.12
4363,392,-2.028
4363,399,2.352
4364,337,3.42
4364,338,-3.72
4364,339,2.16
4364,362,7.632
4364,363,8.088
4364,364,9.168
4364,365,-5.4
4364,366,5.724
4364,367,5.172
4364,369,9.216
4364,370,10.056
4364,371,4.08
4364,372,5.172
4364,373,5.172
4364,390,-2.712
4364,391,-2.988
4364,392,-2.028
4364,399,2.352
4365,337,3.408
4365,338,-3.72
4365,339,2.16
4365,362,7.596
4365,363,8.016
4365,364,9.216
4365,365,-5.196
4365,366,5.724
4365,367,5.172
4365,369,9.072
4365,370,9.96
4365,371,4.08
4365,372,5.172
4365,373,5.172
4365,390,-2.652
4365,391,-2.88
4365,392,-2.028
4365,399,2.352
4366,337,3.408
4366,338,-3.72
4366,339,2.148
4366,362,7.572
4366,363,7.956
4366,364,9.252
4366,365,-5.004
4366,366,5.724
4366,367,5.172
4366,369,8.928
4366,370,9.864
4366,371,4.08
4366,372,5.172
4366,373,5.172
4366,390,-2.604
4366,391,-2.808
4366,392,-2.016
4366,399,2.352
4411,337,4.128
4411,338,-4.548
4411,339,2.148
4411,362,0.312
4411,363,9.06
4411,364,9.348
4411,365,0.3
4411,366,5.64
4411,367,5.1
4411,369,11.964
4411,370,11.22
4411,371,4.02
4411,372,5.1
4411,373,5.1
4411,390,-3.252
4411,391,-4.116
4411,392,-2.016
4411,399,2.316
4412,337,4.068
4412,338,-4.536
4412,339,2.136
4412,362,0.3
4412,363,8.52
4412,364,8.976
4412,365,-6.216
4412,366,5.64
4412,367,5.1
4412,369,11.148
4412,370,10.932
4412,371,4.02
4412,372,5.1
4412,373,5.1
4412,390,-2.94
4412,391,-3.504
4412,392,-1.992
4412,399,2.316
4413,337,4.044
4413,338,-4.536
4413,339,2.136
4413,362,0.3
4413,363,8.412
4413,364,9.048
4413,365,-5.964
4413,366,5.64
4413,367,5.1
4413,369,10.932
4413,370,10.812
4413,371,4.02
4413,372,5.1
4413,373,5.1
4413,390,-2.856
4413,391,-3.348
4413,392,-1.992
4413,399,2.316
4414,337,4.032
4414,338,-4.524
4414,339,2.124
4414,362,0.3
4414,363,8.328
4414,364,9.096
4414,365,-5.724
4414,366,5.64
4414,367,5.1
4414,369,10.716
4414,370,10.692
4414,371,4.02
4414,372,5.1
4414,373,5.1
4414,390,-2.796
4414,391,-3.204
4414,392,-1.98
4414,399,2.316
4415,337,4.02
4415,338,-4.524
4415,339,2.124
4415,362,0.3
4415,363,8.244
4415,364,9.144
4415,365,-5.496
4415,366,5.64
4415,367,5.1
4415,369,10.536
4415,370,10.572
4415,371,4.02
4415,372,5.1
4415,373,5.1
4415,390,-2.736
4415,391,-3.084
4415,392,-1.98
4415,399,2.316
4416,337,4.008
4416,338,-4.524
4416,339,2.124
4416,362,0.3
4416,363,8.16
4416,364,9.192
4416,365,-5.28
4416,366,5.64
4416,367,5.1
4416,369,10.356
4416,370,10.464
4416,371,4.02
4416,372,5.1
4416,373,5.1
4416,390,-2.676
4416,391,-2.976
4416,392,-1.968
4416,399,2.316
4421,337,3.78
4421,338,-4.104
4421,339,2.148
4421,362,9.504
4421,363,8.76
4421,364,9.12
4421,365,0.3
4421,366,5.64
4421,367,5.1
4421,369,11.016
4421,370,10.812
4421,371,4.008
4421,372,5.1
4421,373,5.1
4421,390,3.192
4421,391,-4.092
4421,392,-2.004
4421,399,2.316
4422,337,3.744
4422,338,-4.116
4422,339,2.136
4422,362,9.3
4422,363,8.268
4422,364,8.928
4422,365,-6.012
4422,366,5.64
4422,367,5.1
4422,369,10.32
4422,370,10.572
4422,371,4.02
4422,372,5.1
4422,373,5.1
4422,390,-2.904
4422,391,-3.444
4422,392,-1.98
4422,399,2.316
4423,337,3.732
4423,338,-4.116
4423,339,2.136
4423,362,9.252
4423,363,8.184
4423,364,8.988
4423,365,-5.772
4423,366,5.64
4423,367,5.1
4423,369,10.128
4423,370,10.476
4423,371,4.02
4423,372,5.1
4423,373,5.1
4423,390,-2.82
4423,391,-3.3
4423,392,-1.968
4423,399,2.316
4424,337,3.72
4424,338,-4.116
4424,339,2.136
4424,362,9.192
4424,363,8.1
4424,364,9.036
4424,365,-5.556
4424,366,5.64
4424,367,5.1
4424,369,9.948
4424,370,10.368
4424,371,4.02
4424,372,5.1
4424,373,5.1
4424,390,-2.76
4424,391,-3.168
4424,392,-1.968
4424,399,2.316
4425,337,3.708
4425,338,-4.116
4425,339,2.136
4425,362,9.156
4425,363,8.028
4425,364,9.084
4425,365,-5.34
4425,366,5.64
4425,367,5.1
4425,369,9.78
4425,370,10.26
4425,371,4.02
4425,372,5.1
4425,373,5.1
4425,390,-2.7
4425,391,-3.048
4425,392,-1.968
4425,399,2.316
4426,337,3.696
4426,338,-4.128
4426,339,2.124
4426,362,9.12
4426,363,7.968
4426,364,9.132
4426,365,-5.136
4426,366,5.64
4426,367,5.1
4426,369,9.624
4426,370,10.164
4426,371,4.02
4426,372,5.1
4426,373,5.1
4426,390,-2.652
4426,391,-2.964
4426,392,-1.956
4426,399,2.316
4431,337,3.684
4431,338,-3.984
4431,339,2.148
4431,362,9.048
4431,363,8.664
4431,364,9.06
4431,365,0.288
4431,366,5.64
4431,367,5.1
4431,369,10.764
4431,370,10.704
4431,371,4.008
4431,372,5.1
4431,373,5.1
4431,390,-3.18
4431,391,-4.08
4431,392,-1.992
4431,399,2.316
4432,337,3.648
4432,338,-3.996
4432,339,2.136
4432,362,8.868
4432,363,8.232
4432,364,8.904
4432,365,-5.964
4432,366,5.64
4432,367,5.1
4432,369,10.104
4432,370,10.488
4432,371,4.02
4432,372,5.1
4432,373,5.1
4432,390,-2.892
4432,391,-3.432
4432,392,-1.98
4432,399,2.316
4433,337,3.636
4433,338,-3.996
4433,339,2.136
4433,362,8.82
4433,363,8.148
4433,364,8.964
4433,365,-5.724
4433,366,5.64
4433,367,5.1
4433,369,9.912
4433,370,10.392
4433,371,4.02
4433,372,5.1
4433,373,5.1
4433,390,-2.82
4433,391,-3.276
4433,392,-1.968
4433,399,2.316
4434,337,3.636
4434,338,-3.996
4434,339,2.136
4434,362,8.772
4434,363,8.064
4434,364,9.024
4434,365,-5.508
4434,366,5.64
4434,367,5.1
4434,369,9.744
4434,370,10.296
4434,371,4.02
4434,372,5.1
4434,373,5.1
4434,390,-2.76
4434,391,-3.144
4434,392,-1.968
4434,399,2.316
4435,337,3.624
4435,338,-3.996
4435,339,2.136
4435,362,8.736
4435,363,7.992
4435,364,9.072
4435,365,-5.292
4435,366,5.64
4435,367,5.1
4435,369,9.576
4435,370,10.188
4435,371,4.02
4435,372,5.1
4435,373,5.1
4435,390,-2.7
4435,391,-3.036
4435,392,-1.956
4435,399,2.316
4436,337,3.612
4436,338,-4.008
4436,339,2.124
4436,362,8.7
4436,363,7.932
4436,364,9.108
4436,365,-5.1
4436,366,5.64
4436,367,5.1
4436,369,9.432
4436,370,10.092
4436,371,4.02
4436,372,5.1
4436,373,5.1
4436,390,-2.652
4436,391,-2.952
4436,392,-1.956
4436,399,2.316
4441,337,3.6
4441,338,-3.876
4441,339,2.148
4441,362,8.628
4441,363,8.568
4441,364,9.012
4441,365,0.288
4441,366,5.64
4441,367,5.1
4441,369,10.524
4441,370,10.608
4441,371,4.008
4441,372,5.1
4441,373,5.1
4441,390,-3.168
4441,391,-4.068
4441,392,-1.992
4441,399,2.316
4442,337,3.564
4442,338,-3.888
4442,339,2.136
4442,362,8.46
4442,363,8.196
4442,364,8.892
4442,365,-5.916
4442,366,5.64
4442,367,5.1
4442,369,9.888
4442,370,10.416
4442,371,4.02
4442,372,5.1
4442,373,5.1
4442,390,-2.892
4442,391,-3.408
4442,392,-1.968
4442,399,2.316
4443,337,3.564
4443,338,-3.888
4443,339,2.136
4443,362,8.412
4443,363,8.112
4443,364,8.952
4443,365,-5.688
4443,366,5.64
4443,367,5.1
4443,369,9.708
4443,370,10.32
4443,371,4.02
4443,372,5.1
4443,373,5.1
4443,390,-2.82
4443,391,-3.264
4443,392,-1.968
4443,399,2.316
4444,337,3.552
4444,338,-3.888
4444,339,2.136
4444,362,8.376
4444,363,8.04
4444,364,9.012
4444,365,-5.472
4444,366,5.64
4444,367,5.1
4444,369,9.54
4444,370,10.224
4444,371,4.02
4444,372,5.1
4444,373,5.1
4444,390,-2.76
4444,391,-3.132
4444,392,-1.968
4444,399,2.316
4445,337,3.54
4445,338,-3.9
4445,339,2.136
4445,362,8.328
4445,363,7.968
4445,364,9.06
4445,365,-5.256
4445,366,5.64
4445,367,5.1
4445,369,9.396
4445,370,10.128
4445,371,4.02
4445,372,5.1
4445,373,5.1
4445,390,-2.7
4445,391,-3.024
4445,392,-1.956
4445,399,2.316
4446,337,3.54
4446,338,-3.9
4446,339,2.124
4446,362,8.304
4446,363,7.908
4446,364,9.096
4446,365,-5.064
4446,366,5.628
4446,367,5.1
4446,369,9.252
4446,370,10.032
4446,371,4.02
4446,372,5.1
4446,373,5.1
4446,390,-2.64
4446,391,-2.952
4446,392,-1.956
4446,399,2.316
4451,337,3.528
4451,338,-3.78
4451,339,2.148
4451,362,8.232
4451,363,8.484
4451,364,8.976
4451,365,0.288
4451,366,5.64
4451,367,5.1
4451,369,10.308
4451,370,10.524
4451,371,4.008
4451,372,5.1
4451,373,5.1
4451,390,-3.168
4451,391,-4.056
4451,392,-1.992
4451,399,2.316
4452,337,3.492
4452,338,-3.792
4452,339,2.136
4452,362,8.076
4452,363,8.172
4452,364,8.88
4452,365,-5.868
4452,366,5.64
4452,367,5.1
4452,369,9.696
4452,370,10.344
4452,371,4.02
4452,372,5.1
4452,373,5.1
4452,390,-2.892
4452,391,-3.396
4452,392,-1.968
4452,399,2.316
4453,337,3.492
4453,338,-3.792
4453,339,2.136
4453,362,8.028
4453,363,8.1
4453,364,8.94
4453,365,-5.652
4453,366,5.64
4453,367,5.1
4453,369,9.528
4453,370,10.26
4453,371,4.02
4453,372,5.1
4453,373,5.1
4453,390,-2.82
4453,391,-3.252
4453,392,-1.968
4453,399,2.316
4454,337,3.48
4454,338,-3.804
4454,339,2.136
4454,362,7.992
4454,363,8.016
4454,364,9
4454,365,-5.436
4454,366,5.64
4454,367,5.1
4454,369,9.36
4454,370,10.164
4454,371,4.02
4454,372,5.1
4454,373,5.1
4454,390,-2.748
4454,391,-3.12
4454,392,-1.968
4454,399,2.316
4455,337,3.468
4455,338,-3.804
4455,339,2.136
4455,362,7.956
4455,363,7.956
4455,364,9.048
4455,365,-5.232
4455,366,5.64
4455,367,5.1
4455,369,9.216
4455,370,10.068
4455,371,4.02
4455,372,5.1
4455,373,5.1
4455,390,-2.7
4455,391,-3.024
4455,392,-1.956
4455,399,2.316
4456,337,3.468
4456,338,-3.804
4456,339,2.136
4456,362,7.92
4456,363,7.884
4456,364,9.084
4456,365,-5.04
4456,366,5.628
4456,367,5.1
4456,369,9.072
4456,370,9.972
4456,371,4.02
4456,372,5.1
4456,373,5.1
4456,390,-2.64
4456,391,-2.94
4456,392,-1.956
4456,399,2.316
4461,337,3.456
4461,338,-3.708
4461,339,2.148
4461,362,7.86
4461,363,8.4
4461,364,8.94
4461,365,0.288
4461,366,5.64
4461,367,5.1
4461,369,10.14
4461,370,10.464
4461,371,4.008
4461,372,5.1
4461,373,5.1
4461,390,-3.168
4461,391,-4.044
4461,392,-1.992
4461,399,2.316
4462,337,3.432
4462,338,-3.72
4462,339,2.136
4462,362,7.704
4462,363,8.16
4462,364,8.856
4462,365,-5.832
4462,366,5.64
4462,367,5.1
4462,369,9.528
4462,370,10.296
4462,371,4.02
4462,372,5.1
4462,373,5.1
4462,390,-2.892
4462,391,-3.384
4462,392,-1.968
4462,399,2.316
4463,337,3.42
4463,338,-3.72
4463,339,2.136
4463,362,7.668
4463,363,8.076
4463,364,8.928
4463,365,-5.616
4463,366,5.64
4463,367,5.1
4463,369,9.36
4463,370,10.2
4463,371,4.02
4463,372,5.1
4463,373,5.1
4463,390,-2.82
4463,391,-3.24
4463,392,-1.968
4463,399,2.316
4464,337,3.42
4464,338,-3.72
4464,339,2.136
4464,362,7.632
4464,363,8.004
4464,364,8.976
4464,365,-5.4
4464,366,5.64
4464,367,5.1
4464,369,9.192
4464,370,10.116
4464,371,4.02
4464,372,5.1
4464,373,5.1
4464,390,-2.748
4464,391,-3.108
4464,392,-1.956
4464,399,2.316
4465,337,3.408
4465,338,-3.72
4465,339,2.136
4465,362,7.596
4465,363,7.932
4465,364,9.024
4465,365,-5.196
4465,366,5.628
4465,367,5.1
4465,369,9.048
4465,370,10.02
4465,371,4.02
4465,372,5.1
4465,373,5.1
4465,390,-2.7
4465,391,-3.012
4465,392,-1.956
4465,399,2.316
4466,337,3.408
4466,338,-3.732
4466,339,2.136
4466,362,7.572
4466,363,7.872
4466,364,9.072
4466,365,-5.016
4466,366,5.628
4466,367,5.1
4466,369,8.916
4466,370,9.924
4466,371,4.02
4466,372,5.1
4466,373,5.1
4466,390,-2.64
4466,391,-2.94
4466,392,-1.956
4466,399,2.316
4511,337,4.128
4511,338,-4.548
4511,339,2.124
4511,362,0.312
4511,363,9.036
4511,364,9.42
4511,365,0.3
4511,366,5.556
4511,367,5.028
4511,369,11.94
4511,370,11.268
4511,371,3.96
4511,372,5.028
4511,373,5.028
4511,390,-3.276
4511,391,-4.212
4511,392,-1.956
4511,399,2.28
4512,337,4.068
4512,338,-4.536
4512,339,2.112
4512,362,0.3
4512,363,8.46
4512,364,9.048
4512,365,-6.216
4512,366,5.556
4512,367,5.028
4512,369,11.136
4512,370,10.98
4512,371,3.96
4512,372,5.028
4512,373,5.028
4512,390,-2.964
4512,391,-3.6
4512,392,-1.944
4512,399,2.28
4513,337,4.044
4513,338,-4.536
4513,339,2.112
4513,362,0.3
4513,363,8.352
4513,364,8.964
4513,365,-5.964
4513,366,5.556
4513,367,5.028
4513,369,10.908
4513,370,10.86
4513,371,3.972
4513,372,5.028
4513,373,5.028
4513,390,-2.88
4513,391,-3.432
4513,392,-1.932
4513,399,2.28
4514,337,4.032
4514,338,-4.536
4514,339,2.112
4514,362,0.3
4514,363,8.256
4514,364,8.928
4514,365,-5.724
4514,366,5.556
4514,367,5.016
4514,369,10.704
4514,370,10.74
4514,371,3.972
4514,372,5.016
4514,373,5.016
4514,390,-2.82
4514,391,-3.3
4514,392,-1.932
4514,399,2.28
4515,337,4.02
4515,338,-4.536
4515,339,2.112
4515,362,0.3
4515,363,8.172
4515,364,8.976
4515,365,-5.496
4515,366,5.556
4515,367,5.016
4515,369,10.512
4515,370,10.62
4515,371,3.96
4515,372,5.016
4515,373,5.016
4515,390,-2.76
4515,391,-3.18
4515,392,-1.92
4515,399,2.28
4516,337,4.008
4516,338,-4.536
4516,339,2.1
4516,362,0.3
4516,363,8.088
4516,364,9.012
4516,365,-5.28
4516,366,5.544
4516,367,5.016
4516,369,10.344
4516,370,10.512
4516,371,3.96
4516,372,5.016
4516,373,5.016
4516,390,-2.712
4516,391,-3.072
4516,392,-1.92
4516,399,2.28
4521,337,3.78
4521,338,-4.116
4521,339,2.124
4521,362,9.504
4521,363,8.736
4521,364,9.192
4521,365,0.3
4521,366,5.556
4521,367,5.028
4521,369,10.992
4521,370,10.86
4521,371,3.96
4521,372,5.028
4521,373,5.028
4521,390,-3.216
4521,391,-4.188
4521,392,-1.944
4521,399,2.28
4522,337,3.732
4522,338,-4.116
4522,339,2.112
4522,362,9.3
4522,363,8.208
4522,364,8.856
4522,365,-6.024
4522,366,5.556
4522,367,5.028
4522,369,10.296
4522,370,10.62
4522,371,3.96
4522,372,5.028
4522,373,5.028
4522,390,-2.928
4522,391,-3.54
4522,392,-1.92
4522,399,2.28
4523,337,3.72
4523,338,-4.116
4523,339,2.112
4523,362,9.252
4523,363,8.112
4523,364,8.808
4523,365,-5.784
4523,366,5.556
4523,367,5.016
4523,369,10.104
4523,370,10.524
4523,371,3.96
4523,372,5.016
4523,373,5.016
4523,390,-2.856
4523,391,-3.384
4523,392,-1.92
4523,399,2.28
4524,337,3.708
4524,338,-4.128
4524,339,2.112
4524,362,9.204
4524,363,8.04
4524,364,8.868
4524,365,-5.556
4524,366,5.556
4524,367,5.016
4524,369,9.924
4524,370,10.416
4524,371,3.96
4524,372,5.016
4524,373,5.016
4524,390,-2.784
4524,391,-3.252
4524,392,-1.908
4524,399,2.28
4525,337,3.708
4525,338,-4.128
4525,339,2.112
4525,362,9.156
4525,363,7.956
4525,364,8.916
4525,365,-5.34
4525,366,5.544
4525,367,5.016
4525,369,9.756
4525,370,10.308
4525,371,3.96
4525,372,5.016
4525,373,5.016
4525,390,-2.724
4525,391,-3.144
4525,392,-1.908
4525,399,2.28
4526,337,3.696
4526,338,-4.128
4526,339,2.112
4526,362,9.12
4526,363,7.884
4526,364,8.952
4526,365,-5.136
4526,366,5.544
4526,367,5.016
4526,369,9.6
4526,370,10.212
4526,371,3.96
4526,372,5.016
4526,373,5.016
4526,390,-2.676
4526,391,-3.072
4526,392,-1.908
4526,399,2.28
4531,337,3.684
4531,338,-3.984
4531,339,2.124
4531,362,9.048
4531,363,8.64
4531,364,9.132
4531,365,0.288
4531,366,5.556
4531,367,5.028
4531,369,10.74
4531,370,10.752
4531,371,3.96
4531,372,5.028
4531,373,5.028
4531,390,-3.204
4531,391,-4.176
4531,392,-1.932
4531,399,2.28
4532,337,3.648
4532,338,-3.996
4532,339,2.112
4532,362,8.868
4532,363,8.16
4532,364,8.808
4532,365,-5.964
4532,366,5.556
4532,367,5.016
4532,369,10.08
4532,370,10.536
4532,371,3.96
4532,372,5.016
4532,373,5.016
4532,390,-2.928
4532,391,-3.528
4532,392,-1.92
4532,399,2.28
4533,337,3.636
4533,338,-3.996
4533,339,2.112
4533,362,8.82
4533,363,8.076
4533,364,8.784
4533,365,-5.736
4533,366,5.556
4533,367,5.016
4533,369,9.888
4533,370,10.44
4533,371,3.96
4533,372,5.016
4533,373,5.016
4533,390,-2.856
4533,391,-3.372
4533,392,-1.908
4533,399,2.28
4534,337,3.624
4534,338,-4.008
4534,339,2.112
4534,362,8.772
4534,363,7.992
4534,364,8.844
4534,365,-5.508
4534,366,5.556
4534,367,5.016
4534,369,9.72
4534,370,10.344
4534,371,3.96
4534,372,5.016
4534,373,5.016
4534,390,-2.784
4534,391,-3.24
4534,392,-1.908
4534,399,2.28
4535,337,3.624
4535,338,-4.008
4535,339,2.112
4535,362,8.736
4535,363,7.92
4535,364,8.892
4535,365,-5.304
4535,366,5.544
4535,367,5.016
4535,369,9.564
4535,370,10.236
4535,371,3.96
4535,372,5.016
4535,373,5.016
4535,390,-2.724
4535,391,-3.144
4535,392,-1.908
4535,399,2.28
4536,337,3.612
4536,338,-4.008
4536,339,2.112
4536,362,8.7
4536,363,7.848
4536,364,8.94
4536,365,-5.1
4536,366,5.544
4536,367,5.016
4536,369,9.42
4536,370,10.14
4536,371,3.96
4536,372,5.016
4536,373,5.016
4536,390,-2.676
4536,391,-3.06
4536,392,-1.896
4536,399,2.28
4541,337,3.6
4541,338,-3.888
4541,339,2.124
4541,362,8.628
4541,363,8.544
4541,364,9.084
4541,365,0.288
4541,366,5.556
4541,367,5.028
4541,369,10.512
4541,370,10.656
4541,371,3.948
4541,372,5.028
4541,373,5.028
4541,390,-3.204
4541,391,-4.164
4541,392,-1.932
4541,399,2.28
4542,337,3.564
4542,338,-3.888
4542,339,2.112
4542,362,8.46
4542,363,8.136
4542,364,8.76
4542,365,-5.916
4542,366,5.556
4542,367,5.016
4542,369,9.876
4542,370,10.464
4542,371,3.96
4542,372,5.016
4542,373,5.016
4542,390,-2.928
4542,391,-3.504
4542,392,-1.92
4542,399,2.28
4543,337,3.552
4543,338,-3.9
4543,339,2.112
4543,362,8.412
4543,363,8.052
4543,364,8.772
4543,365,-5.688
4543,366,5.556
4543,367,5.016
4543,369,9.696
4543,370,10.368
4543,371,3.96
4543,372,5.016
4543,373,5.016
4543,390,-2.844
4543,391,-3.36
4543,392,-1.908
4543,399,2.28
4544,337,3.552
4544,338,-3.9
4544,339,2.112
4544,362,8.376
4544,363,7.968
4544,364,8.832
4544,365,-5.472
4544,366,5.556
4544,367,5.016
4544,369,9.528
4544,370,10.272
4544,371,3.96
4544,372,5.016
4544,373,5.016
4544,390,-2.784
4544,391,-3.228
4544,392,-1.908
4544,399,2.28
4545,337,3.54
4545,338,-3.9
4545,339,2.112
4545,362,8.328
4545,363,7.896
4545,364,8.88
4545,365,-5.268
4545,366,5.544
4545,367,5.016
4545,369,9.372
4545,370,10.176
4545,371,3.96
4545,372,5.016
4545,373,5.016
4545,390,-2.724
4545,391,-3.132
4545,392,-1.896
4545,399,2.28
4546,337,3.54
4546,338,-3.9
4546,339,2.112
4546,362,8.304
4546,363,7.824
4546,364,8.928
4546,365,-5.064
4546,366,5.544
4546,367,5.016
4546,369,9.228
4546,370,10.08
4546,371,3.96
4546,372,5.016
4546,373,5.016
4546,390,-2.676
4546,391,-3.06
4546,392,-1.896
4546,399,2.28
4551,337,3.528
4551,338,-3.792
4551,339,2.124
4551,362,8.232
4551,363,8.46
4551,364,9.036
4551,365,0.288
4551,366,5.556
4551,367,5.028
4551,369,10.296
4551,370,10.584
4551,371,3.948
4551,372,5.028
4551,373,5.028
4551,390,-3.204
4551,391,-4.164
4551,392,-1.932
4551,399,2.28
4552,337,3.492
4552,338,-3.804
4552,339,2.112
4552,362,8.076
4552,363,8.112
4552,364,8.724
4552,365,-5.88
4552,366,5.556
4552,367,5.016
4552,369,9.684
4552,370,10.404
4552,371,3.96
4552,372,5.016
4552,373,5.016
4552,390,-2.928
4552,391,-3.492
4552,392,-1.908
4552,399,2.28
4553,337,3.48
4553,338,-3.804
4553,339,2.112
4553,362,8.028
4553,363,8.028
4553,364,8.76
4553,365,-5.652
4553,366,5.556
4553,367,5.016
4553,369,9.504
4553,370,10.308
4553,371,3.96
4553,372,5.016
4553,373,5.016
4553,390,-2.844
4553,391,-3.336
4553,392,-1.908
4553,399,2.28
4554,337,3.48
4554,338,-3.804
4554,339,2.112
4554,362,7.992
4554,363,7.956
4554,364,8.82
4554,365,-5.436
4554,366,5.544
4554,367,5.016
4554,369,9.348
4554,370,10.212
4554,371,3.96
4554,372,5.016
4554,373,5.016
4554,390,-2.784
4554,391,-3.216
4554,392,-1.908
4554,399,2.28
4555,337,3.468
4555,338,-3.816
4555,339,2.112
4555,362,7.956
4555,363,7.884
4555,364,8.868
4555,365,-5.232
4555,366,5.544
4555,367,5.016
4555,369,9.192
4555,370,10.116
4555,371,3.96
4555,372,5.016
4555,373,5.016
4555,390,-2.724
4555,391,-3.12
4555,392,-1.896
4555,399,2.28
4556,337,3.468
4556,338,-3.816
4556,339,2.112
4556,362,7.92
4556,363,7.812
4556,364,8.904
4556,365,-5.04
4556,366,5.544
4556,367,5.016
4556,369,9.06
4556,370,10.02
4556,371,3.96
4556,372,5.016
4556,373,5.016
4556,390,-2.676
4556,391,-3.048
4556,392,-1.896
4556,399,2.28
4561,337,3.456
4561,338,-3.708
4561,339,2.124
4561,362,7.86
4561,363,8.376
4561,364,9
4561,365,0.288
4561,366,5.556
4561,367,5.028
4561,369,10.116
4561,370,10.512
4561,371,3.948
4561,372,5.028
4561,373,5.028
4561,390,-3.192
4561,391,-4.152
4561,392,-1.92
4561,399,2.28
4562,337,3.42
4562,338,-3.72
4562,339,2.112
4562,362,7.716
4562,363,8.088
4562,364,8.7
4562,365,-5.844
4562,366,5.556
4562,367,5.016
4562,369,9.516
4562,370,10.344
4562,371,3.96
4562,372,5.016
4562,373,5.016
4562,390,-2.928
4562,391,-3.48
4562,392,-1.908
4562,399,2.28
4563,337,3.42
4563,338,-3.72
4563,339,2.112
4563,362,7.668
4563,363,8.016
4563,364,8.748
4563,365,-5.616
4563,366,5.556
4563,367,5.016
4563,369,9.336
4563,370,10.248
4563,371,3.96
4563,372,5.016
4563,373,5.016
4563,390,-2.844
4563,391,-3.324
4563,392,-1.908
4563,399,2.28
4564,337,3.408
4564,338,-3.732
4564,339,2.112
4564,362,7.632
4564,363,7.932
4564,364,8.796
4564,365,-5.412
4564,366,5.544
4564,367,5.016
4564,369,9.18
4564,370,10.164
4564,371,3.96
4564,372,5.016
4564,373,5.016
4564,390,-2.784
4564,391,-3.204
4564,392,-1.908
4564,399,2.28
4565,337,3.408
4565,338,-3.732
4565,339,2.112
4565,362,7.596
4565,363,7.86
4565,364,8.856
4565,365,-5.208
4565,366,5.544
4565,367,5.016
4565,369,9.036
4565,370,10.068
4565,371,3.96
4565,372,5.016
4565,373,5.016
4565,390,-2.724
4565,391,-3.12
4565,392,-1.896
4565,399,2.28
4566,337,3.396
4566,338,-3.732
4566,339,2.112
4566,362,7.572
4566,363,7.8
4566,364,8.892
4566,365,-5.016
4566,366,5.544
4566,367,5.016
4566,369,8.892
4566,370,9.972
4566,371,3.96
4566,372,5.016
4566,373,5.016
4566,390,-2.676
4566,391,-3.048
4566,392,-1.896
4566,399,2.28
4611,337,4.128
4611,338,-4.56
4611,339,2.1
4611,362,0.312
4611,363,9.012
4611,364,9.492
4611,365,0.3
4611,366,5.448
4611,367,4.92
4611,369,11.916
4611,370,11.328
4611,371,3.876
4611,372,4.92
4611,373,4.92
4611,390,-3.348
4611,391,-4.32
4611,392,-1.872
4611,399,2.232
4612,337,4.056
4612,338,-4.548
4612,339,2.088
4612,362,0.3
4612,363,8.364
4612,364,9.156
4612,365,-6.228
4612,366,5.436
4612,367,4.92
4612,369,11.112
4612,370,11.04
4612,371,3.888
4612,372,4.92
4612,373,4.92
4612,390,-3.012
4612,391,-3.696
4612,392,-1.86
4612,399,2.232
4613,337,4.044
4613,338,-4.548
4613,339,2.076
4613,362,0.3
4613,363,8.256
4613,364,9.06
4613,365,-5.976
4613,366,5.436
4613,367,4.92
4613,369,10.884
4613,370,10.92
4613,371,3.888
4613,372,4.92
4613,373,4.92
4613,390,-2.928
4613,391,-3.54
4613,392,-1.86
4613,399,2.232
4614,337,4.032
4614,338,-4.548
4614,339,2.076
4614,362,0.3
4614,363,8.148
4614,364,8.976
4614,365,-5.736
4614,366,5.436
4614,367,4.908
4614,369,10.68
4614,370,10.8
4614,371,3.888
4614,372,4.908
4614,373,4.908
4614,390,-2.856
4614,391,-3.396
4614,392,-1.848
4614,399,2.232
4615,337,4.008
4615,338,-4.548
4615,339,2.076
4615,362,0.3
4615,363,8.064
4615,364,8.892
